0.03113,0.000242265
0.01308,9.48084e-05
0.01481,0.000100264
0.01747,0.000132632
0.01689,0.00011254
0.0161,0.000112703
0.01971,0.000160777
0.01908,0.000137491
0.0264,0.000181822
0.02737,0.000191975
0.01966,0.00014583
0.02172,0.000147189
0.02284,0.000180315
0.02289,0.000167916
0.02858,0.000177962
0.01873,0.000175262
0.02237,0.000140023
0.01915,0.000138316
0.02408,0.000152506
0.02517,0.000170141
0.01858,0.000132516
0.01596,0.000108187
0.01206,8.58422e-05
0.01781,0.000131836
0.01813,0.000122125
0.01124,8.15439e-05
0.00921,7.95555e-05
0.00962,8.05361e-05
0.01594,0.000105222
0.02461,0.000168617
0.02399,0.000169349
0.02584,0.00019549
0.02764,0.000188419
0.02222,0.000137609
0.02428,0.000175257
0.01551,0.000102442
0.0223,0.000167277
0.02023,0.000129376
0.01383,0.000122954
0.01289,8.30309e-05
0.02054,0.000143452
0.01515,9.72748e-05
0.00937,7.19751e-05
0.01585,0.000110788
0.01527,9.96267e-05
0.02148,0.000148158
0.01957,0.00015507
0.02187,0.000155559
0.01838,0.000125701
0.01921,0.000142218
0.02164,0.000138849
0.02739,0.000162851
0.0273,0.0001903
0.02052,0.000184114
0.01278,9.89706e-05
0.01004,7.82767e-05
0.00833,6.73785e-05
0.01191,9.7149e-05
0.01304,8.88472e-05
0.01553,0.000108428
0.01904,0.000126004
0.02023,0.000143591
0.03131,0.000218402
0.03149,0.000226907
0.03742,0.000232977
0.04308,0.000328042
0.03394,0.000268145
0.03847,0.000253012
0.03579,0.000271848
0.0227,0.00017048
0.01742,0.000109653
0.02292,0.000147021
0.01912,0.000136162
0.01854,0.00012119
0.0186,0.000117157
0.02189,0.000117646
0.02355,0.000146844
0.02628,0.000178941
0.017,0.000121121
0.01641,0.000113926
0.01965,0.000127505
0.0254,0.000181822
0.03286,0.000206227
0.02411,0.000168176
0.01919,0.000113357
0.02441,0.000174026
0.02453,0.000176756
0.02252,0.0001504
0.02168,0.000137916
0.03019,0.000233097
0.03368,0.000218476
0.03597,0.000270329
0.02258,0.000172516
0.03351,0.000215996
0.03592,0.000222576
0.03358,0.000237421
0.03078,0.000205998
0.03085,0.000187365
0.03373,0.000200788
0.02913,0.000199543
0.03124,0.00021728
0.02857,0.000213068
0.03076,0.000196819
0.03679,0.00022442
0.04326,0.000272245
0.04067,0.000244696
0.03993,0.000230926
0.02842,0.000184688
0.01427,0.000107575
0.01338,9.72729e-05
0.00947,7.70962e-05
0.00637,4.75707e-05
0.00768,5.50727e-05
0.01292,9.7371e-05
0.01514,9.78783e-05
0.01765,0.000118096
0.02424,0.00015798
0.03226,0.000213306
0.01888,0.000195741
0.02237,0.000192676
0.01511,0.000181369
0.00796,8.63247e-05
0.00202,1.75371e-05
0.00655,5.30506e-05
0.00654,5.48833e-05
0.01489,8.56736e-05
0.02632,0.00018284
0.03142,0.000213998
0.03061,0.000205333
0.0352,0.000233794
0.04071,0.00026386
0.03105,0.000201599
0.03385,0.00023211
0.03081,0.000206851
0.02071,0.000165161
0.019,0.000112713
0.02244,0.000130577
0.02947,0.000198418
0.03403,0.000252111
0.03816,0.000293708
0.0358,0.000263824
0.0282,0.000244805
0.03112,0.000265011
0.03735,0.000254932
0.0365,0.000281832
0.03529,0.00029421
0.03992,0.000299493
